sub_category	2024	2023	2022	2021	2020	2019	2018	2017	2016	2015	2014	2013	2012	2011	2010	2009	2008	2007	2006	2005	2004	2003	2002	2001	2000	1999	1998	1997	1996	1995	1994	1993	1992	1991	1990	1989	1988	1987	1986	1985	1984
Merchandise Imports - Total			18291.02	20637.42	16055.38	19937.08	22232.72	20979.8	19400.1	18934.6	19416.8	18002.8	19190.2	20268.8	13450.9	10206.6	14091.2	11296.5	10253.0	8863.2	7999.8	6671.9	6105.6	5974.4	7319.8	5979.3	5889.5	5863.8	5438.8	5311.1	4767.3	4011.3	3505.4	3036.6	2686.4	2226.5	2240.2	2075.1	1973.2	2044.3	1928.1
